Date,Open,High,Low,Close,Volume,FearGreedIndex,SMA5,SMA20,RSI14,MACD,MACD_Signal,MACD_Histogram,ATR14,BB_Middle,BB_Upper,BB_Lower
2021-06-08,33589.51953125,34017.38671875,31114.443359375,33472.6328125,49902050442,13.0,35068.41640625,36868.48125,34.502331488052164,-3294.4721184992013,-3561.993027097706,267.5209085985048,3539.700915340846,36868.48125,40708.75675737286,33028.205742627135
2021-06-09,33416.9765625,37537.37109375,32475.865234375,37345.12109375,53972919008,14.0,35158.559375,36696.600390625,44.957337509800645,-2964.138174516236,-3442.422056581412,478.28388206517593,3648.401268486143,36696.600390625,40104.04801898878,33289.15276226121
2021-06-10,37389.515625,38334.32421875,35847.59375,36702.59765625,43576032854,21.0,35388.6875,36666.495703125,43.71061748991578,-2722.805607441078,-3298.4987667533455,575.6931593122677,3565.4247827907047,36666.495703125,40062.54140776243,33270.44999848757
2021-06-11,36697.03125,37608.6953125,36044.44921875,37334.3984375,38699736985,21.0,35683.09140625,36656.383984375,45.31645241666649,-2452.29819932019,-3129.2586532667146,676.9604539465245,3422.483447859226,36656.383984375,40043.197905342146,33269.57006340786
2021-06-12,37340.14453125,37408.92578125,34728.19140625,35552.515625,37924228550,28.0,36081.453125,36695.4806640625,41.702976749835145,-2354.560275444048,-2974.3189777021817,619.7587022581338,3369.501371226424,36695.4806640625,40011.630480263564,33379.33084786144
2021-06-13,35555.7890625,39322.78125,34864.109375,39097.859375,40669112838,23.0,37206.4984375,36715.074609375,50.209960378374305,-1968.3329387838894,-2773.1217699185236,804.7888311346342,3447.299264353108,36715.074609375,40082.74096962242,33347.40824912758
2021-06-14,39016.96875,40978.36328125,38757.28515625,40218.4765625,43148914673,28.0,37781.16953125,36805.8873046875,52.56610331425355,-1553.9080653175697,-2529.279028998333,975.3709636807635,3359.7120401136003,36805.8873046875,40438.19514875023,33173.57946062477
2021-06-15,40427.16796875,41295.26953125,39609.46875,40406.26953125,46420149185,38.0,38521.90390625,36861.4908203125,52.96776601232801,-1196.5272231822237,-2262.7286678351115,1066.2014446528879,3240.1469501947718,36861.4908203125,40674.036488153935,33048.94515247107
2021-06-16,40168.69140625,40516.77734375,38176.03515625,38347.0625,39211635100,33.0,38724.43671875,36856.9955078125,48.15273563606196,-1067.1595775840688,-2023.614849784903,956.4552722008343,3175.903752859431,36856.9955078125,40662.305237617686,33051.68577800731
2021-06-17,38341.421875,39513.671875,37439.67578125,38053.50390625,37096670047,26.0,39224.634375,36974.7904296875,47.48995681970163,-977.0595769435313,-1814.3037952166287,837.2442182730974,3097.196062923043,36974.7904296875,40775.1021250939,33174.478734281096
2021-06-18,38099.4765625,38187.26171875,35255.85546875,35787.24609375,36200887275,25.0,38562.51171875,37033.3494140625,42.61360401959019,-1076.1179252799411,-1666.6666212292912,590.5486959493501,3085.35393342854,37033.3494140625,40720.89451478381,33345.804313341185
2021-06-19,35854.52734375,36457.796875,34933.0625,35615.87109375,31207279719,23.0,37641.990625,37030.2365234375,42.2602191701406,-1155.1352303836175,-1564.3603430601565,409.2251126765391,2973.8811078265016,37030.2365234375,40722.45462943472,33338.01841744029
2021-06-20,35563.140625,36059.484375,33432.07421875,35698.296875,36664034054,21.0,36700.39609375,36948.50859375,42.50717178055844,-1197.3041651613312,-1490.9491074803916,293.6449423190604,2949.1331827138943,36948.50859375,40682.44133611336,33214.57585138663
2021-06-21,35641.14453125,35721.640625,31295.935546875,31676.693359375,52809038594,23.0,35366.322265625,36698.09697265625,34.70740676346426,-1537.5096889240813,-1500.2612237691296,-37.248465154951646,3054.6026038146874,36698.09697265625,41083.97679292568,32312.217152386813
2021-06-22,31622.376953125,33292.453125,28893.62109375,32505.66015625,58964353058,10.0,34256.753515625,36444.62099609375,37.26285239433188,-1720.4025948117196,-1544.2894979776477,-176.11309683407194,3150.618991488638,36444.62099609375,41171.18338214618,31718.05861004132
2021-06-23,32515.71484375,34753.41015625,31772.6328125,33723.02734375,46317108925,14.0,33843.909765625,36170.33408203125,40.91976103061824,-1746.977117574832,-1584.8270218970847,-162.15009567774723,3138.487445221592,36170.33408203125,40859.97948868358,31480.688675378922
2021-06-24,33682.80078125,35228.8515625,32385.21484375,34662.4375,33123368116,22.0,33653.223046875,36058.73564453125,43.64940610610792,-1672.9503395536303,-1602.4516854283938,-70.4986541252365,3117.4266790450497,36058.73564453125,40780.26627713975,31337.205011922742
2021-06-25,34659.10546875,35487.24609375,31350.884765625,31637.779296875,40230904226,27.0,32841.11953125,35863.0267578125,37.622226076079144,-1837.1704659737297,-1649.395441537461,-187.77502443626872,3190.2077254079036,35863.0267578125,40961.77657853309,30764.276937091905
2021-06-26,31594.6640625,32637.587890625,30184.501953125,32186.27734375,38585385521,20.0,32943.036328125,35679.2216796875,39.260147346246,-1901.1417126664164,-1699.7446957632521,-201.39701690316429,3137.556169128768,35679.2216796875,41023.92089237849,30334.52246699651
2021-06-27,32287.5234375,34656.12890625,32071.7578125,34649.64453125,35511640894,22.0,33371.833203125,35733.6685546875,46.10480803974927,-1733.088278876734,-1706.4134123859485,-26.674866490785462,3098.042949458856,35733.6685546875,41012.71551253308,30454.62159684192
2021-06-28,34679.12109375,35219.890625,33902.07421875,34434.3359375,33892523752,25.0,33514.094921875,35781.7537109375,45.62090430369319,-1598.8478037124369,-1684.9002906512462,86.05248693880935,2970.8839106582236,35781.7537109375,40994.649698645284,30568.857723229714
2021-06-29,34475.55859375,36542.109375,34252.484375,35867.77734375,37901460044,25.0,33755.162890625,35707.8865234375,49.42663352726499,-1361.1045522593558,-1620.1411429728682,259.0365907135124,2922.222559896922,35707.8865234375,40871.71413785835,30544.058909016647
2021-06-30,35908.38671875,36074.7578125,34086.15234375,35040.8359375,34059036099,28.0,34435.77421875,35624.7984375,47.367130401691185,-1225.294144898573,-1541.1717433580093,315.8775984594363,2855.535624814999,35624.7984375,40775.39086562397,30474.206009376026
2021-07-01,35035.984375,35035.984375,32883.78125,33572.1171875,37838957079,28.0,34712.9421875,35436.684375,43.87070235256379,-1222.0892628364381,-1477.355247253695,255.26598441725696,2805.6441292924997,35436.684375,40598.58406304386,30274.784686956133
2021-07-02,33549.6015625,33939.58984375,32770.6796875,33897.046875,38728974942,21.0,34562.42265625,35353.9109375,44.84076809420763,-1179.7310552340641,-1417.830408849769,238.09935361570479,2688.734559789464,35353.9109375,40558.641091138226,30149.180783861764
2021-07-03,33854.421875,34909.26171875,33402.6953125,34668.546875,24383958643,24.0,34609.26484375,35132.4453125,47.175197074529834,-1071.556037252325,-1348.5755345302803,277.0194972779552,2604.293977393788,35132.4453125,40050.12186541258,30214.768759587423
2021-07-04,34665.56640625,35937.56640625,34396.4765625,35287.78125,24924307911,27.0,34493.265625,34885.910546875,49.03943152763837,-925.1944515144714,-1263.8993179271185,338.7048664126471,2528.35082499066,34885.910546875,39218.54348677651,30553.27760697349
2021-07-05,35284.34375,35284.34375,33213.66015625,33746.00390625,26721554282,29.0,34234.29921875,34552.897265625,44.80013983625239,-922.9709522011763,-1195.71364478193,272.7426925807538,2495.905844187756,34552.897265625,38087.45828172846,31018.336249521537
2021-07-06,33723.5078125,35038.53515625,33599.91796875,34235.1953125,26501259870,20.0,34366.91484375,34347.30390625,46.38388413600407,-871.6868909619734,-1130.9082940179387,259.2214030559653,2420.385225852916,34347.30390625,37423.8435208069,31270.764291693104
2021-07-07,34225.6796875,34997.6640625,33839.2890625,33855.328125,24796027477,28.0,34358.57109375,34137.3951171875,45.29707106249833,-851.8761127436592,-1075.1018577630828,223.22574501942358,2330.2416382919932,34137.3951171875,36704.508972649026,31570.281261725977
2021-07-08,33889.60546875,33907.90625,32133.18359375,32877.37109375,29910396946,20.0,34000.3359375,33991.9013671875,42.53397258708926,-904.660524179526,-1041.0135910463714,136.35306686684544,2290.5617110032795,33991.9013671875,36497.60092633289,31486.201808042108
2021-07-09,32861.671875,34042.29296875,32318.880859375,33798.01171875,27436021028,20.0,33702.38203125,33901.0083984375,45.88079519274331,-862.2648932625598,-1005.2638514896091,142.99895822704934,2250.051025172688,33901.0083984375,36293.81997861356,31508.196818261444
2021-07-10,33811.2421875,34209.0703125,33116.01171875,33520.51953125,22971873468,20.0,33657.28515625,33792.11953125,45.02953122173828,-841.3586914813131,-972.48281948795,131.12412800663685,2167.4087086424956,33792.11953125,36041.791795969686,31542.44726653031
2021-07-11,33509.078125,34584.703125,33346.73828125,34240.1875,20108729370,20.0,33658.28359375,33920.29423828125,47.7377723542983,-757.981644812462,-929.5825845528525,171.60093974039046,2101.0198611501746,33920.29423828125,35955.10569877384,31885.482777788653
2021-07-12,34254.015625,34592.15625,32697.30859375,33155.84765625,24321499537,25.0,33518.3875,33952.80361328125,44.204008914936736,-770.5198249031091,-897.7700326229038,127.25020771979473,2086.2932750858768,33952.80361328125,35915.676008534545,31989.931218027956
2021-07-13,33125.46875,33327.1015625,32261.419921875,32702.025390625,19120856669,20.0,33483.318359375,33901.753515625,42.776796392588125,-807.7646786433179,-879.7689618269867,72.0042831836688,2013.392444052957,33901.753515625,35937.62517066882,31865.881860581187
2021-07-14,32723.845703125,33061.3984375,31639.125,32822.34765625,21376531210,21.0,33288.185546875,33809.7490234375,43.29950389457432,-818.1414667529607,-867.4434628121816,49.30199605922087,1971.169657870603,33809.7490234375,35866.01006389755,31753.48798297745
2021-07-15,32827.875,33159.640625,31175.708984375,31780.73046875,21300524237,20.0,32940.227734375,33816.89658203125,39.90150911937791,-900.0398488416758,-873.9627400180805,-26.07710882359538,1972.0812280673456,33816.89658203125,35843.6915584832,31790.1016055793
2021-07-16,31841.55078125,32218.40625,31100.673828125,31421.5390625,23699476918,22.0,32376.498046875,33778.65966796875,38.77156845102661,-982.6018290525972,-895.6905578249839,-86.91127122761327,1911.056313339321,33778.65966796875,35950.71246184996,31606.606874087538
2021-07-17,31397.30859375,31935.9453125,31223.990234375,31533.068359375,18895018942,15.0,32051.9421875,33622.830859375,39.34591508924248,-1027.1924755747968,-921.9909413749465,-105.20153419985036,1825.4062251097264,33622.830859375,35963.23595415871,31282.425764591284
2021-07-18,31533.884765625,32398.99609375,31215.4921875,31796.810546875,18787986667,19.0,31870.89921875,33490.95458984375,40.761068391787624,-1029.3830073164063,-943.4693545632385,-85.91365275316775,1779.5560594768888,33490.95458984375,35928.80047172301,31053.108707964493
2021-07-19,31800.01171875,31885.859375,30563.734375,30817.83203125,20434789545,24.0,31469.99609375,33238.45732421875,37.283773403706185,-1097.4635276502413,-974.2681891806392,-123.19533846960212,1746.8824123713966,33238.45732421875,35685.359984554576,30791.55466388292
2021-07-20,30838.28515625,31006.1875,29360.955078125,29807.34765625,23148267245,19.0,31075.31953125,32976.78291015625,34.05445386368305,-1218.9046999613674,-1023.1954913367849,-195.70920862458252,1739.6216987645112,32976.78291015625,35700.42525284037,30253.140567472143
2021-07-21,29796.28515625,32752.326171875,29526.18359375,32110.693359375,28203024559,10.0,31213.150390625,32903.71171875,45.61733042112532,-1116.4175885602672,-1041.8399107814814,-74.57767777878576,1845.8017615759745,32903.71171875,35637.94061488252,30169.48282261747
2021-07-22,32138.873046875,32576.400390625,31745.298828125,32313.10546875,19555230518,21.0,31369.1578125,32824.5146484375,46.5050086946724,-1007.2518761612846,-1034.922303857442,27.670427696157503,1773.3231759276907,32824.5146484375,35530.68152330704,30118.347773567963
2021-07-23,32305.958984375,33581.55078125,32057.892578125,33581.55078125,22552046192,23.0,31726.105859375,32770.16484375,51.81316177820629,-809.0580095961413,-989.749445005182,180.69143540904065,1755.4899635846414,32770.16484375,35367.481405187864,30172.84828231213
2021-07-24,33593.73046875,34490.390625,33424.859375,34292.4453125,21664706865,22.0,32421.028515625,32720.398046875,54.53596587680153,-587.8483451551147,-909.3692250351686,321.52087988005394,1706.2071983285955,32720.398046875,35155.95454906056,30284.841544689443
2021-07-25,34290.29296875,35364.92578125,33881.8359375,35350.1875,20856685287,27.0,33529.596484375,32800.6072265625,58.31058473064666,-323.45850939470984,-792.1870819070768,468.728572512367,1690.2702444301244,32800.6072265625,35461.243703631546,30139.97074949345
2021-07-26,35384.03125,40499.67578125,35287.3125,37337.53515625,51022126212,26.0,34574.96484375,32955.72421875,64.3067067253948,45.905516949133016,-624.5685621358349,670.4740790849679,1941.8483184886868,32955.72421875,36224.95589463688,29686.492542863125
2021-07-27,37276.03515625,39406.94140625,36441.7265625,39406.94140625,35097370560,32.0,35993.73203125,33233.3048828125,69.26403916130234,499.8509875381933,-399.6846522010293,899.5356397392226,2014.9459274359235,33233.3048828125,37539.28384848425,28927.325917140755
2021-07-28,39503.1875,40816.0703125,38862.4375,39995.90625,38702404695,50.0,37276.603125,33589.231640625,70.51900487488966,896.792913711528,-140.38913901851785,1037.1820527300458,2010.5664192262145,33589.231640625,38800.36751516884,28378.09576608117
2021-07-29,39995.453125,40593.0703125,39352.05859375,40008.421875,27167146027,50.0,38419.7984375,33899.7521484375,70.54652620653678,1198.565835485948,127.40185588237532,1071.1639796035727,1955.5982263350563,33899.7521484375,39816.06248416904,27983.44181270597
2021-07-30,40027.484375,42235.546875,38397.35546875,42235.546875,33072782960,53.0,39796.8703125,34335.503515625,75.01608393834795,1599.0011350472632,421.7217117153529,1177.2794233319103,2090.0691677575523,34335.503515625,41271.75194267476,27399.255088575246
2021-07-31,42196.3046875,42231.44921875,41110.83203125,41626.1953125,25802845343,60.0,40654.60234375,34704.80390625,71.80543115376148,1845.9010184922008,706.5575730707226,1139.3434454214782,2021.1152874712986,34704.80390625,42333.37070968852,27076.237102811487
2021-08-01,41460.84375,42541.6796875,39540.94140625,39974.89453125,26688438115,60.0,40768.19296875,35045.75625,63.83240643657013,1886.577491422082,942.5615567409945,944.0159346810874,2091.0883584554917,35045.75625,42970.71400496307,27120.79849503693
2021-08-02,39907.26171875,40419.1796875,38746.34765625,39201.9453125,25595265436,48.0,40609.40078125,35370.75224609375,60.448924560091676,1835.2872975902574,1121.1067049108472,714.1805926794102,2061.212906512242,35370.75224609375,43416.78434051476,27324.720151672736
2021-08-03,39178.40234375,39750.03125,37782.05078125,38152.98046875,26189830450,48.0,40238.3125,35637.28388671875,56.10280317020273,1690.5096106412166,1234.9872860569212,455.52232458429535,2054.553446672082,35637.28388671875,43681.14872823104,27593.419045206465
2021-08-04,38213.33203125,39952.296875,37589.1640625,39747.50390625,25372562724,42.0,39740.70390625,36035.62255859375,60.72533985792814,1685.0131829957681,1324.9924654446907,360.0207175510775,2076.5948299455044,36035.62255859375,44065.146060466985,28006.099056720515
2021-08-05,39744.515625,41341.93359375,37458.00390625,40869.5546875,35185031017,50.0,39589.37578125,36508.02333984375,63.62788153333945,1751.012760034282,1410.196524362609,340.8162356716732,2205.6901769136825,36508.02333984375,44507.774857123615,28508.271822563882
2021-08-06,40865.8671875,43271.66015625,39932.1796875,42816.5,38226483046,52.0,40157.696875,37072.194921875,68.04135312379846,1938.079145776319,1515.7730486453509,422.30609713096806,2286.675197759134,37072.194921875,45179.735004115966,28964.654839634037
2021-08-07,42832.796875,44689.859375,42618.56640625,44555.80078125,40030862141,69.0,41228.46796875,37710.14443359375,71.38217957233246,2201.302397545427,1652.8789184253662,548.4234791200608,2271.29075282991,37710.14443359375,46061.145759065475,29359.143108122025
2021-08-08,44574.4375,45282.3515625,43331.91015625,43798.1171875,36302664750,74.0,42357.4953125,38359.15869140625,68.04514613689031,2322.0033776631535,1786.7038102729239,535.2995673902296,2248.3729423599166,38359.15869140625,46481.11864641806,30237.198736394446
2021-08-09,43791.92578125,46456.83203125,42848.6875,46365.40234375,38734079049,65.0,43681.075,39187.06142578125,72.70181572960533,2594.9057719558114,1948.3442026095015,646.5615693463099,2345.499484423494,39187.06142578125,47024.01458682589,31350.108264736606
2021-08-10,46280.84765625,46637.98828125,44705.5546875,45585.03125,33546019517,71.0,44624.1703125,39860.7783203125,69.39159316527663,2716.8947882454304,2102.0543197366874,614.840468508743,2315.9947779468157,39860.7783203125,47461.70350114227,32259.85313948273
2021-08-11,45599.703125,46735.6328125,45351.7109375,45593.63671875,34319709073,70.0,45179.59765625,40524.8048828125,69.4081347051712,2782.194940529371,2238.082443895224,544.1124966341467,2249.4181420220434,40524.8048828125,47679.52349993603,33370.08626568897
2021-08-12,45576.87890625,46228.91015625,43861.4453125,44428.2890625,33723620826,70.0,45154.0953125,41067.141796875,64.33747048904407,2708.687897056341,2332.2035345274476,376.4843625288936,2257.850049288326,41067.141796875,47656.46372111241,34477.81987263759
2021-08-13,44439.69140625,47831.9765625,44282.41796875,47793.3203125,31744259539,70.0,45953.1359375,41742.185546875,70.93947990721229,2888.6642117477677,2443.4956699715117,445.168541776256,2350.1149453213025,41742.185546875,48181.550434603436,35302.820659146564
2021-08-14,47810.6875,48098.68359375,46177.6328125,47096.9453125,31211354442,76.0,46099.44453125,42329.5234375,68.12866264213808,2941.200763580113,2543.036688693232,398.1640748868808,2319.467505030495,42329.5234375,48465.378682656534,36193.668192343466
2021-08-15,47096.66796875,47357.10546875,45579.58984375,47047.00390625,30988958446,71.0,46391.8390625,42814.996875,67.92081276816268,2944.859992425052,2623.4013494395963,321.45864298545575,2280.7566564568883,42814.996875,48829.38934224244,36800.60440775756
2021-08-16,47019.9609375,47998.09765625,45700.3203125,46004.484375,32776876610,72.0,46474.00859375,43144.8740234375,63.56146124071356,2831.003300367098,2664.921739625097,166.08156074200087,2281.9724198349677,43144.8740234375,49098.80035021494,37190.94769666006
2021-08-17,45936.45703125,47139.5703125,44512.41796875,44695.359375,33451362600,72.0,46527.42265625,43379.8466796875,58.48517169594399,2605.105569548279,2652.9585056097335,-47.85293606145433,2306.6281286860417,43379.8466796875,49187.25500573149,37572.43835364351
2021-08-18,44686.75,45952.0625,44364.02734375,44801.1875,32194123075,73.0,45928.99609375,43619.4849609375,58.77182129009874,2406.8744847808484,2603.7417014439566,-196.86721666310814,2255.3000592263243,43619.4849609375,49243.27606168156,37995.693860193445
2021-08-19,44741.8828125,46970.76171875,43998.31640625,46717.578125,37204312299,70.0,45853.12265625,43843.5865234375,63.664501465163745,2377.010927088064,2558.395546572778,-181.38461948471422,2306.5247201744437,43843.5865234375,49584.9034132328,38102.2696336422
2021-08-20,46723.12109375,49342.15234375,46650.70703125,49339.17578125,34706867452,70.0,46311.55703125,44229.235546875,69.07173282353202,2535.6554065784658,2553.8475185739157,-18.192111995449977,2334.019048197698,44229.235546875,50346.813045655355,38111.65804809465
2021-08-21,49327.07421875,49717.01953125,48312.19921875,48905.4921875,40585205312,78.0,46891.75859375,44675.7654296875,67.2878268186235,2596.4573142951194,2562.3694777181568,34.08783657696267,2267.6477099335766,44675.7654296875,50789.74861963474,38561.782239740256
2021-08-22,48869.10546875,49471.609375,48199.94140625,49321.65234375,25370975378,76.0,47817.0171875,45181.75078125,68.13820868936611,2647.702840619626,2579.4361502984507,68.26669032117525,2196.5062998490353,45181.75078125,51070.80991251707,39292.691649982924
2021-08-23,49291.67578125,50482.078125,49074.60546875,49546.1484375,34305053719,79.0,48766.009375,45751.4091796875,68.61223017751493,2675.587738060538,2598.6664678508682,76.92127020966973,2140.1467538776756,45751.4091796875,50977.482815517586,40525.335543857414
2021-08-24,49562.34765625,49878.76953125,47687.1171875,47706.1171875,35361168834,79.0,48963.7171875,46149.33984375,60.647973827722325,2520.160731918113,2582.9653206643175,-62.804588746204445,2143.8257245828418,46149.33984375,50647.47849948222,41651.20118801778
2021-08-25,47727.2578125,49202.87890625,47163.61328125,48960.7890625,32646349931,73.0,48888.03984375,46553.9015625,63.738806118776054,2469.755440986948,2560.323344728844,-90.56790374189586,2136.3571460412104,46553.9015625,50501.5836307232,42606.219494276804
2021-08-26,49002.640625,49347.58203125,46405.78125,46942.21875,32666549568,75.0,48495.38515625,46760.1875,56.10396042258962,2241.093203038181,2496.4773163907116,-255.38411335253068,2193.8888342704095,46760.1875,50316.9419362067,43203.4330637933
2021-08-27,46894.5546875,49112.78515625,46394.28125,49058.66796875,34511076995,71.0,48442.78828125,46985.330859375,61.33367398131544,2205.2359092402767,2438.2290349606246,-232.99312572034796,2231.361339411809,46985.330859375,50525.45547897218,43445.20623977781
2021-08-28,49072.5859375,49283.50390625,48499.23828125,48902.40234375,28568103401,78.0,48314.0390625,47240.5451171875,60.75810541101564,2139.546060432913,2378.492440055082,-238.9463796221694,2127.9973598109655,47240.5451171875,50553.445880856445,43927.64435351856
2021-08-29,48911.25,49644.11328125,47925.85546875,48829.83203125,25889650240,72.0,48538.78203125,47363.7666015625,60.474281467104866,2057.9082786273357,2314.375607769533,-256.4673291421973,2098.7302492887534,47363.7666015625,50720.337610394876,44007.195592730124
2021-08-30,48834.8515625,48925.60546875,46950.2734375,47054.984375,31847007016,73.0,48157.62109375,47437.2642578125,53.84893359775234,1828.9118185531406,2217.2828499262546,-388.37103137311396,2089.9160908574136,47437.2642578125,50697.82413580057,44176.704379824434
2021-08-31,47024.33984375,48189.55078125,46750.09375,47166.6875,34730363427,73.0,48202.51484375,47515.916796875,54.18910334443868,1637.5671282550902,2101.339705592022,-463.7725773369316,2043.454729456884,47515.916796875,50668.90834240083,44362.92525134917
2021-09-01,47099.7734375,49111.08984375,46562.4375,48847.02734375,39139399125,71.0,48160.18671875,47736.8537109375,59.07575224724859,1603.0356675143921,2001.678897976496,-398.64323046210393,2079.540273334964,47736.8537109375,50599.33257698342,44874.37484489159
2021-09-02,48807.84765625,50343.421875,48652.3203125,49327.72265625,39508070319,74.0,48245.25078125,47813.573828125,60.37783327443518,1596.0589563356189,1920.5549096483207,-324.4959533127019,2051.7946511324662,47813.573828125,50759.040931633026,44868.10672461698
2021-09-03,49288.25,50982.2734375,48386.0859375,50025.375,43206179619,74.0,48484.359375,47959.9953125,62.25486717927296,1628.0573444424444,1862.0553966071457,-233.99805216470122,2090.6798546230043,47959.9953125,51036.63650906514,44883.35411593487
2021-09-04,50009.32421875,50545.58203125,49548.78125,49944.625,37471327794,72.0,49062.2875,48104.8763671875,61.88940841245869,1628.1323511421797,1815.2707875141525,-187.13843637197283,2012.5456350963611,48104.8763671875,51267.59660617422,44942.156128200775
2021-09-05,49937.859375,51868.6796875,49538.59765625,51753.41015625,30322676319,73.0,49979.63203125,48392.32265625,66.61680569741247,1753.9274560221165,1803.0021212157455,-49.074665193629016,2035.2268062501923,48392.32265625,51776.451538478046,45008.19377402195
2021-09-06,51769.00390625,52700.94140625,51053.6796875,52633.53515625,38884105426,79.0,50736.93359375,48789.2314453125,68.65430015966612,1902.7064988081402,1822.9429967342246,79.76350207391556,2007.515014285893,48789.2314453125,52207.747371506026,45370.715519118974
2021-09-07,52660.48046875,52853.765625,43285.20703125,46811.12890625,65210059683,79.0,50233.61484375,48889.728515625,47.848657521508315,1533.12255513556,1764.9789084144918,-231.8563532789317,2547.589555676186,48889.728515625,51930.703938434846,45848.753092815154
2021-09-08,46827.76171875,47334.0546875,44561.39453125,46091.390625,49007762488,47.0,49446.81796875,48858.419140625,45.99314750624099,1168.6759836099081,1645.718323453575,-477.0423398436669,2563.666027145744,48858.419140625,51999.454310820496,45717.38397042951
2021-09-09,45774.7421875,47261.94921875,45669.73828125,46391.421875,38672657013,45.0,48736.17734375,48711.0314453125,46.91725708850301,893.7567924304385,1495.326017248948,-601.5692248185094,2494.2763778853337,48711.0314453125,52020.13995391512,45401.92293670989
2021-09-10,46396.6640625,47031.7421875,44344.484375,44883.91015625,39154666597,46.0,47362.27734375,48509.95234375,42.941408973600616,547.9216560513087,1305.84514500942,-757.9234889581114,2508.0607660720957,48509.95234375,52212.69138094317,44807.213306556834
2021-09-11,44869.83984375,45969.29296875,44818.265625,45201.45703125,34499835245,31.0,45875.86171875,48303.942578125,44.01757847671095,296.0554548306027,1103.8872069736567,-807.831752143054,2411.129807334803,48303.942578125,52253.36951782014,44354.51563842987
2021-09-12,45206.62890625,46364.87890625,44790.4609375,46063.26953125,27881980161,32.0,45726.28984375,48129.7986328125,46.942384029703106,164.099109659619,915.9295875108492,-751.8304778512302,2351.364676007317,48129.7986328125,52151.26313699739,44108.334128627605
2021-09-13,46057.21484375,46598.6796875,43591.3203125,44963.07421875,40969943253,44.0,45500.6265625,47992.646484375,43.79661015832893,-28.920434815190674,726.9595830456412,-755.8800178608319,2398.2214402210802,47992.646484375,52243.136035078365,43742.156933671635
2021-09-14,44960.05078125,47218.125,44752.33203125,47092.4921875,38652152880,30.0,45640.840625,47899.231640625,50.68499285058625,-9.948895972775063,579.577887241958,-589.5267832147331,2403.047977973146,47899.231640625,52142.62080847515,43655.84247277486
2021-09-15,47098.0,48450.46875,46773.328125,48176.34765625,30484496466,49.0,46299.328125,47960.9380859375,53.789485946762014,91.48962793194369,481.9602353799552,-390.4706074480115,2351.1974527607786,47960.9380859375,52182.70368943969,43739.172482435315
2021-09-16,48158.90625,48486.828125,47079.55859375,47783.359375,31764293754,53.0,46815.70859375,47897.17265625,52.49899344636176,138.57214555892278,413.28261741574875,-274.71047185682596,2283.774029795723,47897.17265625,52089.11079408231,43705.23451841768
2021-09-17,47771.00390625,48160.921875,46832.5234375,47267.51953125,28727713711,48.0,47056.55859375,47815.428515625,50.77694783277906,132.7313710295275,357.1723681385045,-224.440997108977,2215.532916060314,47815.428515625,51989.492746077754,43641.36428517224
2021-09-18,47273.52734375,48791.78125,47087.28515625,48278.36328125,28575630451,50.0,47719.61640625,47787.855078125,53.96369742696345,207.27976567425503,327.1938476456546,-119.91408197139958,2179.030285895292,47787.855078125,51941.98914469836,43633.72101155164
2021-09-19,48268.85546875,48328.3671875,46919.8046875,47260.21875,26967722648,53.0,47753.16171875,47798.116796875,50.422776397972235,182.10495823722886,298.1760697639695,-116.07111152674065,2123.996872617057,47798.116796875,51945.96789799111,43650.26569575889
2021-09-20,47261.40625,47328.19921875,42598.9140625,42843.80078125,43909845642,50.0,46686.65234375,47581.9724609375,38.593167520142764,-192.00101043266477,200.14065372464268,-392.14166415730745,2310.088892876553,47581.9724609375,52256.06104657043,42907.883875304564
2021-09-21,43012.234375,43607.609375,39787.609375,40693.67578125,48701090088,27.0,45268.715625,47174.3048828125,34.36598802781913,-654.4358746562866,29.225348048456816,-683.6612227047434,2417.9396862425137,47174.3048828125,52683.56854935636,41665.04121626865
2021-09-22,40677.953125,43978.62109375,40625.6328125,43574.5078125,38139709246,21.0,44530.11328125,46886.644140625,43.32340741794828,-779.4744709180231,-132.51461574483918,-646.959855173184,2484.728871600191,46886.644140625,52515.61007631973,41257.67820493027
2021-09-23,43560.296875,44942.17578125,43109.33984375,44895.09765625,34244064430,27.0,43853.46015625,46630.1302734375,46.900877417625075,-763.2100847735928,-258.6537095505899,-504.55637522300293,2438.165090593034,46630.1302734375,52129.67436793665,41130.58617893835
2021-09-24,44894.30078125,45080.4921875,40936.55859375,42839.75,42839345714,33.0,42969.36640625,46274.8865234375,42.41363263695801,-905.729138466435,-388.06879533375894,-517.660343132676,2560.0056979613887,46274.8865234375,51789.99433966875,40759.77870720624
2021-09-25,42840.890625,42996.2578125,41759.921875,42716.59375,31604717236,28.0,42943.925,45823.045703125,42.15338482037507,-1016.8920963344281,-513.8334555338928,-503.0586408005353,2465.457857928432,45823.045703125,50934.720474694004,40711.37093155599
2021-09-26,42721.62890625,43919.30078125,40848.4609375,43208.5390625,30661222077,27.0,43446.89765625,45351.7958984375,43.64099784779061,-1053.153567212954,-621.697477869705,-431.4560893432489,2508.6994283442586,45351.7958984375,49514.90641020299,41188.68538667201
2021-09-27,43234.18359375,44313.24609375,42190.6328125,42235.73046875,30980029059,26.0,43179.1421875,45123.0259765625,41.375070292386276,-1147.1647662093746,-726.790935537639,-420.3738306717356,2481.1218464089543,45123.0259765625,49440.22282306303,40805.829130061975
